id	tokens	annotations
139	['Der', 'Anteil', ',', 'den', 'der', 'Verkäufer', 'an', 'der', 'Provision', 'zahlen', 'muss', ',', 'und', 'der', 'Anteil', ',', 'den', 'der', 'Käufer', 'an', 'der', 'Provision', 'zahlen', 'muss', ',', 'müssen', 'zukünftig', 'gleichgewichtet', 'sein', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
213	['auch', 'für', 'die', 'Mediziner', 'und', 'auch', 'für', 'unser', 'System', 'ist', 'das', 'eine', 'Herausforderung', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
555	['Schließlich', 'ist', 'die', 'Teilflächenstillegung', 'ein', 'wichtiger', 'Beitrag', 'der', 'Bauern', 'für', 'mehr', 'Ökologie', 'in', 'der', 'landwirtschaftlichen', 'Produktion', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
652	['Asylsuchende', 'sind', 'einzelne', ',', 'deren', 'Leben', 'mit', 'einem', 'bestimmten', 'Milieu', 'nicht', 'mehr', 'in', 'Einklang', 'gebracht', 'werden', 'kann', ',', 'wie', 'jene', 'Christen', ',', 'jene', 'Mediziner', ',', 'Künstler', ',', 'denen', 'auch', 'ohne', 'äußere', 'Verfolgung', 'das', 'Leben', 'in', 'der', 'DDR', 'unmöglich', 'wurde', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
811	['Aber', 'wenn', 'er', 'dies', 'machen', 'würde', ',', 'könnte', 'er', 'sich', 'dort', 'ein', 'Bild', 'davon', 'machen', ',', 'was', 'für', 'eine', 'gute', 'Arbeit', 'schon', 'seit', 'langer', 'Zeit', 'gerade', 'indisches', 'Personal', 'als', 'Ärzte', ',', 'Krankenschwestern', 'oder', 'Pfleger', 'in', 'deutschen', 'Krankenhäusern', 'leistet', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
358	['Hinzu', 'kommt', ',', 'daß', 'es', 'selbstverständlich', 'Sache', 'der', 'öffentlichen', 'Hand', 'ist', 'zu', 'entschädigen', 'und', 'daß', 'bei', 'der', 'Restitution', 'diejenigen', 'entschädigen', 'müssen', ',', 'die', 'das', 'Plus', 'gemacht', 'haben', ',', 'und', 'nicht', 'die', 'redlichen', 'Käufer', 'von', 'Eigentum', ',', 'das', 'im', 'Grundbuch', 'auf', 'ihre', 'Verkäufer', 'eingetragen', 'war', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
550	['Unternehmerisch', 'sein', 'bedeutet', 'für', 'uns', 'Liberale', ',', 'daß', 'ein', 'Landwirt', '-', 'sei', 'es', 'im', 'Voll-', 'oder', 'im', 'Nebenerwerb', '-', 'aus', 'seinem', 'betrieblichen', 'Standort', 'und', 'seinen', 'Erwerbsmöglichkeiten', 'vor', 'Ort', 'das', 'Beste', 'macht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
55	['Für', 'Patientinnen', 'und', 'Patienten', 'ist', 'es', 'letztlich', 'egal', ',', 'wie', 'eine', 'medizinische', 'Leistung', 'abgerechnet', 'wird', ',', 'nicht', 'egal', 'ist', ',', 'wie', 'die', 'Qualität', 'der', 'Versorgung', 'ist', ',', 'nicht', 'egal', 'ist', ',', 'wie', 'die', 'Anschlussbehandlung', 'nach', 'einem', 'Krankenhausaufenthalt', 'funktioniert', ',', 'nicht', 'egal', 'ist', ',', 'ob', 'im', 'ländlichen', 'Raum', 'noch', 'ein', 'Arzt', ',', 'eine', 'Ärztin', 'zu', 'finden', 'ist', ',', 'und', 'nicht', 'egal', 'ist', ',', 'ob', 'ich', 'im', 'Notfall', 'adäquate', 'Hilfe', 'bekomme', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
417	['Man', 'muß', 'schon', 'sehr', 'verbohrt', 'sein', ',', 'wenn', 'man', 'den', 'Bundesinnenminister', 'der', 'Beteiligung', 'an', 'einer', 'Diffamierungskampagne', 'gegen', 'die', 'Bauern', 'bezichtigt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
578	['Hier', 'haben', 'ja', 'nicht', 'nur', 'die', 'Krankenpfleger', 'berechtigte', 'Wünsche', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
796	['Dort', 'heißt', 'es', ',', 'daß', 'es', 'nicht', 'mehr', 'länger', 'hinnehmbar', 'sei', ',', 'daß', 'eine', 'Krankenschwester', 'im', 'Osten', 'über', '13', 'Prozent', 'weniger', 'verdiene', 'als', 'im', 'Westen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
537	['Im', 'Gegenteil', ',', 'es', 'ist', 'sogar', 'zu', 'begrüßen', ',', 'daß', 'junge', 'Männer', 'Interesse', 'an', 'helfenden', 'Tätigkeiten', 'zeigen', ',', 'was', 'ja', 'auch', 'die', 'wachsende', 'Zahl', 'von', 'männlichen', 'Bewerbern', 'zeigt', ',', 'die', 'sich', 'zum', 'Krankenpfleger', 'ausbilden', 'lassen', 'wollen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
649	['Es', 'gibt', 'kaum', 'noch', 'Ärztinnen', 'und', 'Ärzte', ',', 'die', 'einen', 'Schwangerschaftsabbruch', 'vornehmen', ',', 'und', 'zwar', 'nicht', 'aus', 'Gewissensgründen', ',', 'sondern', 'weil', 'sie', 'um', 'ihre', 'Existenz', 'Angst', 'haben', 'müssen', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
717	['Aber', 'die', 'Mediziner', 'raten', 'davon', 'ab', 'oder', 'empfehlen', 'zumindest', ',', 'sehr', 'vorsichtig', 'zu', 'sein', '.']	['O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
163	['Er', 'sagte', ':', '„', 'Wir', 'brauchen', 'Pflegekräfte', ',', 'Mediziner', ',', 'Fachkräfte', 'im', 'Tiefbau', 'oder', 'IT-Fachleute', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'B-PROF', 'O', 'O']
801	['Ich', 'glaube', ',', 'gerade', 'wenn', 'man', 'über', 'so', 'schwierige', 'Fragen', 'redet', 'und', 'sie', 'regeln', 'muß', ',', 'ist', 'es', 'richtig', ',', 'in', 'der', 'Debatte', 'ein', 'Wort', 'des', 'Dankes', 'an', 'die', 'sogenannten', 'Leistungserbringer', ',', 'also', 'an', 'die', 'Ärzte', ',', 'an', 'die', 'Krankenschwestern', 'und', 'Krankenpfleger', ',', 'an', 'die', 'Physiotherapeuten', ',', 'an', 'die', 'Krankengymnasten', 'und', 'an', 'alle', 'medizinischen', 'Hilfsberufe', 'zu', 'richten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'O', 'O', 'O']
336	['Unterschiedliche', 'Auffassungen', 'gab', 'es', 'auch', 'zu', 'der', 'Frage', ',', 'ob', 'Ärzte', 'auch', 'für', 'die', 'Beratung', 'über', 'öffentliche', 'und', 'private', 'Hilfen', 'für', 'Schwangere', ',', 'Mütter', 'und', 'Kinder', 'zuständig', 'sein', 'sollten', ',', 'ob', 'sie', 'hier', 'beraten', 'dürften', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
601	['Denn', 'sonst', 'kommt', 'es', 'zu', 'Wettbewerbsverzerrungen', ',', 'die', 'tatsächlich', 'keinem', 'Landwirt', 'bei', 'uns', 'klarzumachen', 'sind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
773	['Eine', 'Verkäuferin', 'mit', 'einem', 'Monatslohn', 'von', '1', '800', 'DM', 'hat', 'wenig', 'Reserve', 'für', 'private', 'Vorsorge', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
459	['Nach', 'neuem', 'Recht', 'entlastet', 'der', 'freie', 'Wille', 'der', 'Gefangenen', 'den', 'Arzt', ',', 'weil', 'er', 'seine', 'Entscheidung', ',', 'ob', 'Zwangsernährung', 'durchzuführen', 'ist', 'oder', 'nicht', ',', 'erst', 'kurze', 'Zeit', 'später', 'zu', 'treffen', 'braucht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
342	['Bei', 'der', 'Betrachtung', 'des', 'Gesamtproblems', 'darf', 'nicht', 'unberücksichtigt', 'bleiben', ',', 'daß', 'ein', 'gewisser', 'Rückgang', 'im', 'Gemüseanbau', 'auch', 'darauf', 'zurückzuführen', 'ist', ',', 'daß', 'der', 'Feldgemüseanbau', 'mit', 'anderen', 'Kulturen', '-', 'wie', 'Zuckerrüben', 'und', 'Getreide', '-', 'konkurriert', ',', 'die', 'für', 'den', 'Landwirt', 'günstigere', 'Erlöse', 'erbringen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
133	['Denn', 'ohne', 'gesunde', 'Ärztinnen', 'und', 'Ärzte', ',', 'Pflegerinnen', 'und', 'Pfleger', 'nützen', 'auch', 'vorhandene', 'Intensivbetten', 'und', 'Beatmungsgeräte', 'nichts', '.', ' ']	['O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
70	['Es', 'geht', 'um', 'die', 'Pflegerinnen', ',', 'die', 'miserable', 'Arbeitsbedingungen', 'haben', 'und', 'mit', 'niedrigen', 'Löhnen', 'abgespeist', 'werden', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
726	['Im', 'Moment', 'geht', 'die', 'Ausgabendynamik', 'in', 'der', 'gesetzlichen', 'Krankenversicherung', 'nicht', 'von', 'der', 'Unvernunft', 'der', 'Patienten', 'oder', 'von', 'der', 'Unvernunft', 'der', 'Mediziner', 'aus', ',', 'sondern', 'alleine', 'von', 'der', 'öffentlichen', 'Hand', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
411	['Die', 'Bundesregierung', 'beurteilt', 'das', 'genauso', ',', 'nämlich', 'daß', 'die', 'enorm', 'hohen', 'Einkommensunterschiede', 'zwischen', 'öffentlichem', 'Gesundheitsdienst', 'bzw.', 'den', 'Sozialleistungsträgern', 'einerseits', 'und', 'frei', 'praktizierenden', 'Ärzten', 'andererseits', 'einer', 'der', 'wesentlichen', 'Gründe', 'dafür', 'sind', ',', 'daß', 'wir', 'so', 'wenig', 'Mediziner', 'für', 'die', 'Sozialleistungsträger', 'finden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
716	['Wir', 'haben', 'genug', 'Ärzte', 'in', 'Deutschland', ',', 'wir', 'haben', 'einen', 'Überschuß', 'an', 'Ärzten', ',', 'deshalb', 'interessiert', 'diese', 'Frage', 'in', 'der', 'Zukunft', 'nicht', 'so', 'sehr', 'brennend', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
751	['Im', 'Mittelpunkt', 'unserer', 'agrarpolitischen', 'Überlegungen', 'und', 'Maßnahmen', 'stehen', 'natürlich', 'die', 'Landwirte', ',', 'ihre', 'Familien', 'und', 'ihre', 'Existenzen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
354	['Der', 'Verkäufer', 'hat', 'dafür', 'Ersatzland', 'erworben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
805	['Dafür', 'dürfen', 'die', 'Bauern', 'nicht', 'bestraft', 'werden', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
248	['Wenn', 'man', 'auf', 'der', 'unteren', 'Ebene', '-', 'sagen', 'wir', 'mal', ',', 'auf', 'meiner', 'Ebene', 'als', 'Bauer', '-', 'die', 'Dinge', 'ansieht', ',', 'muß', 'man', 'wirklich', 'sagen', ':', 'die', 'Persönlichkeitswerte', 'werden', 'unten', 'immer', 'mehr', 'ertötet', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
299	['Es', 'kann', 'nicht', 'ernsthaft', 'bezweifelt', 'werden', '-', 'auch', 'darüber', 'müssen', 'wir', 'uns', 'im', 'klaren', 'sein', '-', ',', 'daß', 'sich', 'bei', 'einer', 'solchen', 'Regelung', 'Ärzte', 'und', 'Privatkliniken', 'herauskristallisieren', 'werden', ',', 'die', 'sich', 'nach', 'englischem', 'und', 'amerikanischem', 'Vorbild', 'auf', 'Abtreibungen', 'spezialisieren', ',', 'daß', 'abtreibungswillige', 'Frauen', 'von', 'vornherein', 'nur', 'solche', 'Adressen', 'anlaufen', 'werden', 'und', 'daß', 'diese', 'Ärzte', ',', 'die', 'letztlich', 'von', 'der', 'Abtreibung', 'leben', ',', 'ihre', 'Aufgabe', 'nicht', 'darin', 'sehen', 'werden', ',', 'für', 'die', 'Erhaltung', 'des', 'ungeborenen', 'Lebens', 'zu', 'plädieren', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
31	['Weil', 'unser', 'Sozialstaat', 'stark', 'ist', ',', 'erhalten', 'unsere', 'Bauern', 'und', 'Bäuerinnen', 'von', 'dieser', 'Regierung', 'auch', 'ihren', 'Anteil', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
288	['denn', 'wir', 'haben', 'die', 'Agrarpolitik', 'konsequent', 'darauf', 'ausgerichtet', ',', 'daß', 'derjenige', ',', 'der', 'als', 'Bauer', 'auf', 'seinem', 'Grund', 'und', 'Boden', 'produziert', ',', 'in', 'bezug', 'auf', 'den', 'Währungsausgleich', 'und', 'alle', 'diese', 'Dinge', 'in', 'Vorteil', 'gerät', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
625	"['Zum', 'zweiten', ':', 'Sie', 'wissen', ',', 'daß', 'ich', 'mich', 'in', 'der', 'Frage', 'der', 'Anerkennung', 'der', 'Beschäftigungszeiten', 'der', 'Krankenschwestern', 'und', 'Krankenpfleger', 'mit', 'den', 'Länderkollegen', 'und', 'mit', 'den', 'Verbänden', 'in', 'Berlin', 'zusammengesetzt', 'habe', 'und', 'wir', 'einmütig', 'diese', '„', 'Berliner', 'Erklärung', '""', 'mitverabschiedet', 'haben', ',', 'daß', 'aber', 'für', 'die', 'Tarifverhandlungen', 'in', 'dieser', 'Frage', 'nicht', 'federführend', 'die', 'Bundesregierung', 'tätig', 'ist', ',', 'sondern', 'eben', 'die', 'Tarifgemeinschaft', 'Deutscher', 'Länder', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
287	['Junge', 'Landwirte', ',', 'die', 'genau', 'wissen', ',', 'daß', 'sie', 'modern', 'wirtschaften', 'müssen', ',', 'daß', 'sie', 'mit', 'optimalem', 'Umsatz', 'pro', 'Arbeitskraft', 'ihren', 'Reinertrag', 'erwirtschaften', 'müssen', ',', 'resignieren', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
395	['Es', 'soll', 'also', 'immer', 'weiter', 'dabei', 'bleiben', ',', 'daß', 'es', 'einen', 'eminenten', 'Unterschied', 'macht', ',', 'ob', 'die', 'junge', 'Ärztin', ',', 'die', 'geheiratet', 'hat', ',', 'im', 'Angestelltenverhältnis', 'oder', 'als', 'freie', 'Ärztin', 'arbeitet', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
321	['Aber', 'wir', 'werden', 'die', 'Abwendungsmöglichkeiten', 'sowohl', 'für', 'den', 'Verkäufer', 'als', 'auch', 'für', 'den', 'Käufer', 'stärken', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
622	['Mediziner', 'raten', 'jedem', ',', 'der', 'es', 'sich', 'leisten', 'kann', ',', 'das', 'Land', 'zu', 'verlassen', '.']	['B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
683	['Noch', 'im', 'Dezember', '1984', 'bezeichneten', 'führende', 'Mediziner', 'einen', 'Zusammenhang', 'zwischen', 'dem', 'für', 'Mitte', '1985', 'vorgeschriebenen', 'HTLV-Antikörpertest', 'für', 'Hämophiliemedikamente', 'und', 'der', 'Aids-Erkrankung', 'als', 'nicht', 'gesichert', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
203	['Nicht', 'Bankvorstände', 'und', 'Wirtschaftsbosse', ',', 'sondern', 'Pflegerinnen', 'und', 'Pfleger', ',', 'Erzieherinnen', 'und', 'Erzieher', ',', 'Verkäuferinnen', 'und', 'Verkäufer', 'sind', 'systemrelevant', '.']	['O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O']
580	['Olympischen', 'SommerLambinus', 'spiele', 'und', 'die', 'Paralympics', 'der', 'behinderten', 'Sportlerinnen', 'und', 'Sportler', 'statt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
677	['Dabei', 'wird', 'auch', 'die', 'Frage', 'der', 'besseren', 'sozialen', 'Absicherung', 'der', 'Bäuerinnen', 'einbezogen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
793	['Unser', 'Gesetzentwurf', 'enthält', 'keinerlei', 'Vorschrift', ',', 'wer', 'zu', 'welchem', 'Arzt', 'zu', 'gehen', 'hat', 'und', 'wo', 'er', 'eventuell', 'nicht', 'hingehen', 'darf', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
496	['Herr', 'Kollege', 'Schartz', ',', 'halten', 'Sie', 'es', 'denn', 'für', 'richtig', '-', 'das', 'habe', 'ich', 'Ihrer', 'Ausführung', 'jetzt', 'entnommen', '-', ',', 'daß', 'ein', 'Landwirt', 'mit', 'einem', 'Gewinn', 'von', 'beispielsweise', '100', '000', 'DM', 'einen', 'Zuschuß', 'aus', 'Steuergeldern', 'in', 'der', 'gleichen', 'Höhe', 'erhält', 'wie', 'ein', 'Landwirt', 'mit', 'einem', 'Gewinn', 'von', '10', '000', 'DM', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
254	['Während', 'die', 'Natur-', 'und', 'Ingenieurwissenschaftler', ',', 'die', 'Mediziner', 'mit', 'Ausnahme', 'der', 'Promotionsvorschläge', ',', 'die', 'landwirtschaftlichen', 'Fakultäten', 'und', 'die', 'Theologen', 'die', 'empfohlene', 'Studienreform', 'bejahen', 'und', 'zum', 'Teil', 'schon', 'verwirklicht', 'haben', ',', 'äußern', 'die', 'Juristen', ',', 'die', 'Geisteswissenschaftler', 'und', 'in', 'gewissem', 'Umfang', 'auch', 'die', 'Wirtschafts-', 'und', 'Sozialwissenschaftler', 'verschiedene', 'Bedenken', '.']	['O', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'O', 'O']
420	"['Da', 'Sie', 'es', 'wissen', ',', 'wären', 'Sie', 'so', 'nett', ',', 'hier', 'klarzustellen', ',', 'daß', 'jeder', 'Bauer', 'selbstverständlich', 'auch', 'in', 'Zukunft', 'so', 'viele', 'Hausfrauen', 'beschäftigen', 'kann', ',', 'wie', 'er', 'will', ',', 'nur', 'mit', 'der', 'Einschränkung', ',', 'daß', 'jede', 'Hausfrau', 'bei', 'nur', 'einem', 'Bauern', 'ein', 'solches', '„', 'Verhältnis', '""', 'eingehen', 'kann', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
